"PROD_ID","TIME_ID","PROMO_ID","CHANNEL_ID","UNIT_COST","UNIT_PRICE"
124,2022-09-27,999,2,15.95,18.37
124,2022-08-27,351,3,16.45,18.64
125,2022-07-01,999,3,12.94,16.09
125,2022-07-05,999,2,12.85,16.09
125,2022-07-09,999,2,12.85,16.09
125,2022-07-22,999,4,13.16,16.09
125,2022-07-27,999,4,13.16,16.09
125,2022-09-18,999,3,12.76,15.99
125,2022-09-24,999,4,12.94,15.99
125,2022-08-02,999,3,12.93,16
125,2022-08-12,999,4,12.98,16
126,2022-07-04,999,2,23.32,29.21
126,2022-07-04,999,4,23.88,29.21
126,2022-07-09,999,4,23.88,29.21
126,2022-07-18,999,3,23.47,29.21
126,2022-08-22,999,2,23.14,29.04
127,2022-07-09,999,2,32.05,91.07
127,2022-07-16,999,2,32.05,91.07
127,2022-07-18,999,2,32.05,91.07
127,2022-07-18,999,4,34.56,88.39
127,2022-07-22,999,2,32.05,91.07
127,2022-08-14,999,2,31.8,90.49
127,2022-08-25,999,3,32.93,88.72
127,2022-09-16,999,4,33.97,87.56
127,2022-09-17,999,3,32.5,88.44
127,2022-09-17,999,4,33.97,87.56
127,2022-09-21,999,4,33.97,87.56
128,2022-07-18,999,2,23.99,31.34
128,2022-07-29,999,3,24.65,30.73
128,2022-08-05,999,3,24.63,30.54
128,2022-08-11,999,2,23.8,31.15
128,2022-08-18,999,4,25.49,30.23
128,2022-08-29,999,2,23.8,31.15
128,2022-09-04,999,3,24.32,30.44
128,2022-09-09,999,2,23.52,31.05
128,2022-09-18,999,3,24.32,30.44
128,2022-09-18,999,4,25.42,30.14
128,2022-08-12,999,4,25.49,30.23
128,2022-09-27,351,3,24.32,30.44
129,2022-07-05,999,3,154.46,192.6
129,2022-07-17,999,4,162.04,190.67
129,2022-07-20,999,3,154.46,192.6
129,2022-07-21,999,2,150.34,196.45
129,2022-07-22,999,2,150.34,196.45
129,2022-07-24,999,3,154.46,192.6
129,2022-07-27,999,4,162.04,190.67
129,2022-08-10,999,3,154.4,191.39
129,2022-08-16,999,2,149.15,195.22
129,2022-08-16,999,4,159.76,189.48
129,2022-08-19,999,4,159.76,189.48
129,2022-08-25,999,3,154.4,191.39
129,2022-09-09,999,4,159.3,188.88
129,2022-09-10,999,4,159.3,188.88
129,2022-09-11,999,4,159.3,188.88
129,2022-09-27,999,3,152.43,190.79
129,2022-08-18,999,4,159.76,189.48
130,2022-07-01,999,4,82.86,97.51
130,2022-07-03,999,2,76.88,100.46
130,2022-07-04,999,4,82.86,97.51
130,2022-07-16,999,3,79,98.49
130,2022-07-18,999,2,76.88,100.46
130,2022-08-18,999,3,78.94,97.88
130,2022-08-18,999,4,81.7,96.9
130,2022-08-21,999,4,81.7,96.9
130,2022-09-01,999,2,75.36,99.52
130,2022-09-03,999,3,77.95,97.57
130,2022-09-09,999,4,81.48,96.59
130,2022-09-21,999,3,77.95,97.57
131,2022-08-04,999,4,17.31,20.52
131,2022-08-27,999,4,17.31,20.52
131,2022-08-31,999,2,16.16,21.14
131,2022-09-01,999,3,16.52,20.67
131,2022-09-04,999,3,16.52,20.67
131,2022-09-09,999,4,17.25,20.46
131,2022-09-29,999,2,15.98,21.08
131,2022-08-07,999,2,16.16,21.14
131,2022-08-10,999,4,17.31,20.52
131,2022-08-28,999,4,17.31,20.52
131,2022-08-15,351,3,16.73,20.73
131,2022-09-18,351,3,16.52,20.67
132,2022-07-01,999,3,22.06,27.5
132,2022-08-15,999,4,22.82,27.06
132,2022-09-04,999,4,22.75,26.98
132,2022-09-27,999,4,22.75,26.98
132,2022-08-05,999,2,21.3,27.88
132,2022-09-15,351,3,21.77,27.25
133,2022-07-15,999,3,26.71,33.3
133,2022-07-27,999,3,26.71,33.3
133,2022-07-27,999,4,28.01,32.97
133,2022-08-15,999,2,25.8,33.75
133,2022-08-15,999,4,27.62,32.76
133,2022-08-18,999,4,27.62,32.76
133,2022-09-01,999,2,25.47,33.65
133,2022-09-04,999,4,27.55,32.66
133,2022-09-27,999,2,25.47,33.65
133,2022-08-30,999,3,26.7,33.09
133,2022-08-04,351,3,26.7,33.09
133,2022-09-27,351,3,26.36,32.99
134,2022-07-04,999,2,17.37,22.7
134,2022-07-24,999,4,18.71,22.03
134,2022-07-27,999,2,17.37,22.7
134,2022-09-04,999,2,17.03,22.49
134,2022-08-07,999,3,17.84,22.11
135,2022-07-15,999,2,40.3,52.36
135,2022-07-24,999,4,44.24,52.88
135,2022-08-04,999,3,40.89,51.84
135,2022-08-15,999,3,40.89,51.84
135,2022-08-31,999,3,40.89,51.84
135,2022-09-01,999,2,39.5,51.77
135,2022-09-01,999,3,40.36,51.46
135,2022-09-06,999,4,43.5,52.28
135,2022-09-27,999,3,40.36,51.46
137,2022-07-27,999,3,44.1,53.22
137,2022-08-08,999,3,44.09,52.9
137,2022-08-18,999,4,44.23,51.84
137,2022-08-27,999,4,44.23,51.84
137,2022-09-14,999,4,44.1,51.72
137,2022-09-23,999,4,44.1,51.72
137,2022-09-27,999,2,42.95,52.26
137,2022-08-04,999,3,44.09,52.9
137,2022-08-04,999,4,44.23,51.84
137,2022-08-07,999,2,43.45,52.38
137,2022-08-28,999,2,43.45,52.38
138,2022-07-03,999,2,79.89,140.21
138,2022-07-08,999,3,81.9,138.82
138,2022-07-17,999,4,75.74,140.76
138,2022-07-20,999,3,81.9,138.82
138,2022-09-23,999,2,78.29,139.33
138,2022-08-07,999,2,79.24,140.35
139,2022-07-08,999,2,16.57,19.34
139,2022-07-23,999,3,16.51,19.34
139,2022-08-08,999,3,16.51,19.34
139,2022-08-23,999,4,16.85,19.15
139,2022-09-03,999,3,16.31,19.56
139,2022-09-14,999,2,16.23,19.56
139,2022-09-14,999,4,16.8,19.36
139,2022-09-16,999,2,16.23,19.56
139,2022-09-23,999,2,16.23,19.56
139,2022-09-23,999,4,16.8,19.36
139,2022-09-27,999,2,16.23,19.56
139,2022-09-27,999,3,16.31,19.56
139,2022-08-24,999,4,16.85,19.15
139,2022-08-28,999,4,16.85,19.15
139,2022-09-23,351,3,16.31,19.56
140,2022-07-18,999,2,26.29,30.7
140,2022-07-18,999,4,27.12,30.39
140,2022-08-08,999,3,26.2,30.7
140,2022-09-14,999,4,26.66,30.73
140,2022-08-07,999,4,26.74,30.39
140,2022-09-18,999,2,25.77,31.04
140,2022-08-23,999,2,26.08,30.7
141,2022-07-08,999,4,24.92,31.62
141,2022-09-23,351,3,25.05,31.9
142,2022-07-08,999,3,17.01,21.22
142,2022-08-27,999,4,17.58,21.09
142,2022-09-23,999,4,17.52,21.02
142,2022-08-07,999,3,17.01,21.09
142,2022-08-07,999,4,17.58,21.09
142,2022-08-28,999,4,17.58,21.09
143,2022-07-18,999,3,17.04,19.97
143,2022-08-02,999,4,17.39,19.77
143,2022-09-27,999,2,16.77,20.19
143,2022-08-24,999,4,17.39,19.77
143,2022-08-23,351,3,17.04,19.97
144,2022-07-27,999,2,6.8,7.94
144,2022-07-27,999,3,6.77,8.02
144,2022-07-30,999,4,6.97,7.78
144,2022-08-21,999,4,6.87,7.74
144,2022-09-03,999,2,6.67,7.87
144,2022-09-16,999,3,6.69,7.95
144,2022-09-27,999,4,6.85,7.71
144,2022-08-28,999,2,6.75,7.9
144,2022-08-20,351,3,6.77,7.98
144,2022-08-21,351,3,6.77,7.98
144,2022-09-21,999,4,6.85,7.71
145,2022-07-02,999,4,11.1,10.96
145,2022-07-18,999,2,10.74,11.3
145,2022-07-18,999,4,11.1,10.96
145,2022-08-08,999,3,10.58,11.35
145,2022-08-18,999,3,10.58,11.35
145,2022-08-18,999,4,10.94,10.9
145,2022-09-23,999,2,10.52,11.33
145,2022-08-07,999,2,10.64,11.24
145,2022-09-08,999,4,10.91,10.98
146,2022-07-18,999,2,10.55,12.33
146,2022-07-18,999,3,10.62,12.33
146,2022-07-18,999,4,10.71,12.08
146,2022-08-08,999,2,10.47,12.33
146,2022-08-15,999,3,10.62,12.33
147,2022-07-08,999,3,6.43,8.17
147,2022-08-18,999,2,6.34,8.1
147,2022-08-18,999,3,6.43,8.1
147,2022-09-14,999,3,6.35,8.05
147,2022-09-27,999,4,6.81,7.49
148,2022-08-23,999,3,18.32,23.31
148,2022-08-27,999,3,18.32,23.31
148,2022-09-03,999,4,17.22,22.13
148,2022-09-23,999,3,18.07,23.29
148,2022-08-24,999,4,17.28,22.14
148,2022-09-18,999,4,17.22,22.13
13,2022-08-23,999,4,662.66,925.7
13,2022-09-14,999,3,730.7,963.74
15,2022-09-10,999,3,807.66,932.06
15,2022-09-19,999,4,753.86,894.87
16,2022-09-16,999,2,259.05,302.95
18,2022-08-10,350,4,1077.82,1248.07
20,2022-08-13,999,4,489.44,628.89
25,2022-07-12,999,4,90.87,114.68
25,2022-09-30,999,3,91.87,115.7
26,2022-08-30,999,4,119.03,151.77
26,2022-08-11,999,3,123.63,154.87
26,2022-08-26,999,4,119.03,151.77
27,2022-09-20,999,4,40.81,46.16
28,2022-07-20,999,4,162.9,205.89
28,2022-07-26,999,3,163.26,210.09
28,2022-08-07,999,2,157.81,208.87
28,2022-08-27,999,2,157.81,208.87
29,2022-09-19,999,2,418.1,526.75
29,2022-09-14,999,2,418.1,526.75
38,2022-08-10,999,2,25.4,31.94
114,2022-08-22,999,2,15.28,19.5
120,2022-09-23,999,2,9.07,52.25
123,2022-09-24,999,3,44.33,57.86
127,2022-07-17,999,3,32.94,89.28
129,2022-08-22,999,4,159.76,189.48
129,2022-08-31,999,3,154.4,191.39
134,2022-09-04,999,3,17.61,22.05
137,2022-08-02,999,2,43.45,52.38
138,2022-07-27,999,3,81.9,138.82
138,2022-08-03,999,2,79.24,140.35
142,2022-08-18,351,3,17.01,21.09
13,2022-07-02,999,3,730.7,980.17
14,2022-09-17,999,4,966.06,1220.33
14,2022-09-21,999,2,879.35,1208.47
15,2022-07-02,999,4,766.86,899.68
18,2022-07-25,999,3,1195.99,1520.39
15,2022-08-16,999,3,818.11,936.98
18,2022-08-16,999,3,1195.5,1508.4
18,2022-09-24,999,4,1057.04,1204.26
16,2022-08-14,351,3,274.18,300.26
17,2022-09-21,999,3,959.11,1329.99
18,2022-08-05,350,2,1190.59,1500.86
18,2022-08-27,350,3,1195.5,1508.4
18,2022-09-26,999,3,1180.26,1499.06
19,2022-07-28,999,4,48.9,57.01
21,2022-07-25,999,2,875.8,1059.02
21,2022-07-30,999,2,875.8,1059.02
22,2022-07-16,999,4,21.24,23.96
22,2022-08-08,999,3,16.97,25.55
22,2022-09-07,999,3,16.77,25.39
22,2022-09-19,999,3,16.77,25.39
23,2022-08-28,999,2,17.83,22.82
23,2022-09-21,999,4,19.18,21.09
24,2022-07-26,999,3,40.29,62.53
24,2022-08-09,999,4,40.48,63.28
25,2022-07-14,999,3,93.09,117.02
25,2022-07-30,999,4,90.87,114.68
25,2022-08-20,999,3,93.06,116.56
26,2022-07-20,999,4,120.74,152.37
26,2022-08-23,999,4,119.03,151.77
26,2022-09-13,999,2,118,154.65
26,2022-09-28,999,4,118.68,150.66
27,2022-09-28,999,3,36.52,45.7
28,2022-07-13,999,3,163.26,210.09
28,2022-08-20,999,3,163.2,207.62
28,2022-08-11,999,4,160.59,203.47
28,2022-08-18,999,3,163.2,207.62
29,2022-07-12,999,2,426.59,531.4
29,2022-07-30,999,4,450.47,526.09
29,2022-09-21,999,3,424.6,538.34
29,2022-09-25,999,4,442.81,521.48
29,2022-09-30,999,4,442.81,521.48
30,2022-07-28,999,2,7.95,10.4
30,2022-09-08,999,2,7.8,10.31
32,2022-09-26,999,2,53.82,69.37
35,2022-07-20,999,4,45.39,49.74
36,2022-07-24,999,3,26.1,47.52
36,2022-07-30,999,2,28.76,47.52
37,2022-08-31,999,3,46.7,58.33
37,2022-08-08,999,3,46.7,58.33
38,2022-07-20,999,2,25.6,32.14
39,2022-07-13,999,2,29.58,37.12
39,2022-09-29,999,2,29,36.77
40,2022-07-07,999,3,37.7,48.56
40,2022-07-13,999,4,38.33,48.56
40,2022-07-20,999,2,37.43,48.56
41,2022-07-30,999,2,37.5,48.65
41,2022-08-24,999,4,37.87,48.65
41,2022-09-22,999,2,36.77,48.65
42,2022-07-17,999,2,37.6,48.77
42,2022-07-24,999,2,37.6,48.77
42,2022-08-15,999,2,37.3,48.77
42,2022-09-12,999,3,37.35,48.77
43,2022-07-07,999,4,38.52,48.8
43,2022-07-15,999,3,37.88,48.8
46,2022-08-18,999,2,18.29,24.21
46,2022-08-30,351,3,18.92,24.07
47,2022-08-15,999,3,23.71,29.31
47,2022-09-22,999,3,23.42,29.25
48,2022-08-27,999,2,9.69,12.18
113,2022-09-23,999,2,18.63,24.14
114,2022-08-04,999,3,15.2,19.27
114,2022-08-08,999,4,17.52,19.65
115,2022-08-06,999,2,7.45,9.57
116,2022-09-09,999,2,9.85,12.92
117,2022-07-04,999,2,7.4,9.45
117,2022-09-04,999,4,7.89,9.33
117,2022-09-12,999,4,7.89,9.33
118,2022-09-10,999,4,14.3,16.97
119,2022-07-06,999,3,5.94,7.34
119,2022-08-12,999,4,6.13,7.24
120,2022-08-20,999,3,10.19,52.62
121,2022-07-13,999,3,9.48,11.02
121,2022-08-04,999,3,9.48,10.99
121,2022-08-17,999,4,9.4,10.66
121,2022-08-15,351,3,9.48,10.99
122,2022-08-24,351,3,16.18,20.86
123,2022-07-22,999,3,44.9,57.86
123,2022-08-04,999,3,44.89,57.86
123,2022-09-09,999,3,44.33,57.86
123,2022-08-27,351,3,44.89,57.86
124,2022-07-11,999,2,16.28,18.52
125,2022-08-27,999,2,12.75,16
125,2022-08-31,999,4,12.98,16
126,2022-08-11,999,3,23.46,29.04
126,2022-08-29,999,2,23.14,29.04
126,2022-08-16,999,3,23.46,29.04
127,2022-07-09,999,3,32.94,89.28
127,2022-08-05,999,4,34.07,87.83
127,2022-09-01,999,3,32.5,88.44
128,2022-07-05,999,3,24.65,30.73
128,2022-08-31,999,4,25.49,30.23
129,2022-07-31,999,4,162.04,190.67
129,2022-08-22,999,2,149.15,195.22
129,2022-09-21,999,4,159.3,188.88
129,2022-09-27,999,4,159.3,188.88
129,2022-08-12,999,4,159.76,189.48
130,2022-07-18,999,4,82.86,97.51
131,2022-09-15,999,2,15.98,21.08
132,2022-07-15,999,4,23.15,27.23
133,2022-07-04,999,4,28.01,32.97
133,2022-08-18,999,3,26.7,33.09
135,2022-07-27,999,2,40.3,52.36
135,2022-08-30,999,3,40.89,51.84
137,2022-08-17,999,4,44.23,51.84
138,2022-09-27,999,3,80.82,137.95
141,2022-07-02,999,4,24.92,31.62
141,2022-08-04,999,3,25.37,32.27
142,2022-08-24,999,3,17.01,21.09
143,2022-07-23,999,3,17.04,19.97
143,2022-08-02,999,3,17.04,19.97
143,2022-09-14,999,3,16.82,20.19
143,2022-08-24,999,3,17.04,19.97
144,2022-07-10,999,3,6.77,8.02
145,2022-07-27,999,4,11.1,10.96
146,2022-08-18,999,4,10.56,12.08
146,2022-09-23,351,3,10.49,12.47
147,2022-09-02,999,4,6.81,7.49
148,2022-07-27,999,4,17.52,22.37
13,2022-07-17,999,2,725.89,1112.18
13,2022-09-23,999,2,711.47,1101.48
13,2022-07-28,999,4,675.2,942.76
13,2022-08-20,999,2,715.94,1110.86
13,2022-09-12,999,4,646.56,887.65
13,2022-09-23,999,4,646.56,887.65
14,2022-09-03,999,2,879.35,1208.47
21,2022-07-14,999,4,841.53,1042.73
14,2022-09-20,999,3,816.67,1188.36
14,2022-09-25,999,3,816.67,1188.36
14,2022-08-03,999,4,966.9,1222.72
14,2022-08-17,999,3,832.32,1190.69
14,2022-08-25,999,2,890.04,1210.83
21,2022-09-10,999,4,827.27,1040.58
14,2022-09-28,351,3,816.67,1188.36
14,2022-08-30,351,3,832.32,1190.69
15,2022-07-02,999,3,818.43,937.08
15,2022-07-03,999,3,818.43,937.08
15,2022-07-10,999,2,797.25,940.9
15,2022-07-14,999,3,818.43,937.08
18,2022-07-17,999,2,1200.12,1512.79
18,2022-08-03,999,3,1195.5,1508.4
18,2022-08-10,999,3,1195.5,1508.4
15,2022-08-20,999,4,755.99,899.6
15,2022-08-25,999,3,818.11,936.98
15,2022-09-02,999,2,781.41,935.86
15,2022-09-02,999,3,807.66,932.06
18,2022-09-16,999,4,1057.04,1204.26
15,2022-09-17,999,3,807.66,932.06
15,2022-09-20,999,2,781.41,935.86
15,2022-09-20,999,3,807.66,932.06
15,2022-09-28,999,3,807.66,932.06
18,2022-08-24,999,4,1077.82,1248.07
18,2022-09-19,351,3,1180.26,1499.06
18,2022-08-19,351,3,1195.5,1508.4
18,2022-09-19,999,4,1057.04,1204.26
18,2022-08-24,351,3,1195.5,1508.4
16,2022-07-14,999,3,274.29,303.33
16,2022-07-16,999,2,264.3,306.36
16,2022-07-20,999,3,274.29,303.33
16,2022-07-21,999,3,274.29,303.33
16,2022-07-30,999,2,264.3,306.36
16,2022-08-10,999,2,262.21,303.26
16,2022-08-10,999,4,247.54,285.25
16,2022-08-16,999,2,262.21,303.26
16,2022-08-17,999,3,274.18,300.26
16,2022-09-16,999,3,270.68,299.95
16,2022-09-23,999,4,246.86,284.95
16,2022-08-15,999,2,262.21,303.26
17,2022-08-14,999,3,976.55,1330.4
17,2022-08-16,999,2,991.55,1255.56
17,2022-08-21,999,3,976.55,1330.4
17,2022-09-14,999,4,1022.47,1252.75
17,2022-09-21,999,2,976.59,1252.75
17,2022-07-23,999,3,985.06,1328.18
18,2022-07-05,999,4,1095.7,1252.11
18,2022-09-05,999,4,1057.04,1204.26
18,2022-09-10,999,3,1180.26,1499.06
18,2022-09-21,999,3,1180.26,1499.06
18,2022-08-16,999,2,1190.59,1500.86
19,2022-07-19,999,2,46.34,58.17
19,2022-07-20,999,4,48.9,57.01
19,2022-07-25,999,4,48.9,57.01
19,2022-08-28,999,2,45.97,57.81
19,2022-09-10,999,2,45.42,57.62
19,2022-09-20,999,2,45.42,57.62
19,2022-09-20,999,4,48.07,56.47
19,2022-08-15,999,2,45.97,57.81
19,2022-08-19,999,2,45.97,57.81
19,2022-08-25,351,3,46.64,57.81
20,2022-07-07,999,2,484.84,628.89
20,2022-07-13,999,2,484.84,628.89
20,2022-07-17,999,2,484.84,628.89
20,2022-08-13,999,3,487.87,628.89
20,2022-08-17,999,2,481,628.89
20,2022-08-08,999,4,489.44,628.89
21,2022-07-08,999,3,891.11,1048.29
21,2022-07-13,999,4,841.53,1042.73
21,2022-07-17,999,4,841.53,1042.73
21,2022-07-19,999,2,875.8,1059.02
21,2022-07-23,999,3,891.11,1048.29
21,2022-07-25,999,3,891.11,1048.29
21,2022-07-28,999,4,841.53,1042.73
21,2022-07-30,999,3,891.11,1048.29
21,2022-08-02,999,2,868.85,1055.75
21,2022-08-02,999,4,829.61,1039.51
21,2022-08-30,999,4,829.61,1039.51
22,2022-07-12,999,3,16.98,25.76
22,2022-07-28,999,2,17.69,25.76
22,2022-08-10,999,2,17.55,25.55
22,2022-08-13,999,2,17.55,25.55
22,2022-08-16,999,2,17.55,25.55
22,2022-08-20,999,4,20.93,23.76
22,2022-08-30,999,3,16.97,25.55
22,2022-09-13,999,3,16.77,25.39
22,2022-09-23,999,3,16.77,25.39
22,2022-08-16,351,3,16.97,25.55
23,2022-07-07,999,3,18.09,23
23,2022-07-14,999,4,19.53,21.39
23,2022-07-25,999,4,19.53,21.39
23,2022-08-08,999,2,17.83,22.82
23,2022-08-14,999,2,17.83,22.82
23,2022-08-23,999,4,19.24,21.22
23,2022-09-03,999,2,17.62,22.68
23,2022-09-08,999,2,17.62,22.68
23,2022-09-25,999,2,17.62,22.68
23,2022-09-25,999,4,19.18,21.09
23,2022-09-30,999,2,17.62,22.68
23,2022-09-30,999,4,19.18,21.09
23,2022-08-16,999,2,17.83,22.82
23,2022-08-21,351,3,18.08,22.82
24,2022-07-07,999,2,39.7,62.91
24,2022-07-07,999,3,40.29,62.53
24,2022-07-16,999,2,39.7,62.91
24,2022-07-30,999,2,39.7,62.91
24,2022-08-13,999,2,39.38,62.65
24,2022-08-13,999,3,40.28,62.28
24,2022-08-21,999,2,39.38,62.65
24,2022-08-25,999,3,40.28,62.28
24,2022-09-08,999,3,39.77,61.82
24,2022-09-08,999,4,40.38,62.81
24,2022-09-10,999,3,39.77,61.82
24,2022-09-10,999,4,40.38,62.81
24,2022-09-13,999,3,39.77,61.82
24,2022-09-19,999,4,40.38,62.81
24,2022-09-21,999,3,39.77,61.82
24,2022-09-23,999,3,39.77,61.82
24,2022-09-30,999,2,38.91,62.19
24,2022-08-03,999,2,39.38,62.65
24,2022-08-03,999,4,40.48,63.28
24,2022-08-18,999,4,40.48,63.28
24,2022-08-07,351,3,40.28,62.28
24,2022-08-16,351,3,40.28,62.28
24,2022-09-30,351,3,39.77,61.82
25,2022-07-07,999,4,90.87,114.68
25,2022-07-10,999,4,90.87,114.68
25,2022-07-16,999,4,90.87,114.68
25,2022-08-21,999,4,89.58,114.23
25,2022-08-30,999,2,89.9,117.26
25,2022-09-03,999,4,89.33,113.39
25,2022-09-08,999,2,88.81,116.39
25,2022-09-23,999,4,89.33,113.39
25,2022-09-28,999,2,88.81,116.39
25,2022-08-11,999,4,89.58,114.23
25,2022-09-17,351,3,91.87,115.7
25,2022-09-30,351,3,91.87,115.7
26,2022-07-07,999,2,120.4,156.41
26,2022-07-25,999,4,120.74,152.37
26,2022-08-13,999,2,119.44,155.8
26,2022-08-17,999,3,123.63,154.87
26,2022-08-21,999,3,123.63,154.87
26,2022-08-30,999,2,119.44,155.8
26,2022-09-12,999,2,118,154.65
26,2022-09-20,999,2,118,154.65
26,2022-09-30,999,3,122.07,153.73
26,2022-08-27,999,3,123.63,154.87
27,2022-07-08,999,4,41.52,46.6
27,2022-07-21,999,4,41.52,46.6
27,2022-08-13,999,2,36.1,46.13
27,2022-08-13,999,3,36.99,45.85
27,2022-08-17,999,3,36.99,45.85
27,2022-09-12,999,3,36.52,45.7
27,2022-09-12,999,4,40.81,46.16
27,2022-09-13,351,3,36.52,45.7
27,2022-08-21,351,3,36.99,45.85
28,2022-07-07,999,3,163.26,210.09
28,2022-07-08,999,3,163.26,210.09
28,2022-07-17,999,4,162.9,205.89
28,2022-07-30,999,4,162.9,205.89
28,2022-08-10,999,3,163.2,207.62
28,2022-08-19,999,3,163.2,207.62
28,2022-08-19,999,4,160.59,203.47
28,2022-08-23,999,4,160.59,203.47
28,2022-08-25,999,3,163.2,207.62
28,2022-08-26,999,2,157.81,208.87
28,2022-09-25,999,2,155.92,208.98
28,2022-09-25,999,4,160.13,203.58
28,2022-08-08,999,3,163.2,207.62
28,2022-08-18,999,4,160.59,203.47
28,2022-08-24,999,3,163.2,207.62
28,2022-09-30,351,3,161.13,207.73
29,2022-07-08,999,3,430.26,543.09
29,2022-07-08,999,4,450.47,526.09
29,2022-07-12,999,3,430.26,543.09
29,2022-07-16,999,2,426.59,531.4
29,2022-07-16,999,3,430.26,543.09
29,2022-07-28,999,3,430.26,543.09
29,2022-08-02,999,4,444.06,525.55
29,2022-08-21,999,2,423.19,530.86
29,2022-08-21,999,3,430.09,542.54
29,2022-08-26,999,2,423.19,530.86
29,2022-09-10,999,2,418.1,526.75
29,2022-09-17,999,2,418.1,526.75
29,2022-09-28,999,2,418.1,526.75
29,2022-08-11,999,4,444.06,525.55
29,2022-08-14,999,4,444.06,525.55
29,2022-09-13,999,2,418.1,526.75
29,2022-09-14,351,3,424.6,538.34
30,2022-07-02,999,4,8.82,10.1
30,2022-07-08,999,2,7.95,10.4
30,2022-07-28,999,4,8.82,10.1
30,2022-07-30,999,3,8.17,10.2
30,2022-08-02,999,4,8.69,10.04
30,2022-08-10,999,2,7.9,10.34
30,2022-08-20,999,2,7.9,10.34
30,2022-08-23,999,3,8.17,10.14
30,2022-09-07,999,2,7.8,10.31
30,2022-09-12,999,2,7.8,10.31
30,2022-09-19,999,3,8.07,10.11
30,2022-08-18,999,4,8.69,10.04
30,2022-09-07,999,4,8.66,10.01
30,2022-09-23,351,3,8.07,10.11
30,2022-09-30,351,3,8.07,10.11
31,2022-07-13,999,3,6.77,8.76
31,2022-07-20,999,4,6.96,8.76
31,2022-08-10,999,2,6.69,8.74
31,2022-08-13,999,2,6.69,8.74
31,2022-08-20,999,4,6.85,8.74
31,2022-09-14,999,3,6.56,8.6
31,2022-08-15,999,3,6.75,8.74
31,2022-09-10,351,3,6.56,8.6
31,2022-09-28,351,3,6.56,8.6
32,2022-07-07,999,2,54.91,70.04
32,2022-09-07,999,3,55.1,68.96
32,2022-09-16,999,2,53.82,69.37
32,2022-09-16,999,3,55.1,68.96
32,2022-09-17,999,3,55.1,68.96
32,2022-09-17,999,4,61.58,69.65
32,2022-09-26,999,3,55.1,68.96
33,2022-07-10,999,4,39.46,45.9
33,2022-07-13,999,3,38.68,45.18
33,2022-07-17,999,4,39.46,45.9
33,2022-07-20,999,2,38.13,45.45
33,2022-07-20,999,4,39.46,45.9
33,2022-08-02,999,2,37.83,45.27
33,2022-08-02,999,4,38.88,45.72
33,2022-08-20,999,2,37.83,45.27
33,2022-08-20,999,4,38.88,45.72
33,2022-09-07,999,4,38.76,45.38
33,2022-09-07,351,3,38.19,44.67
33,2022-09-08,351,3,38.19,44.67
33,2022-09-10,999,4,38.76,45.38
33,2022-09-17,351,3,38.19,44.67
33,2022-08-17,351,3,38.67,45
33,2022-09-28,999,2,37.39,44.94
33,2022-09-30,999,4,38.76,45.38
34,2022-07-17,999,2,33.95,43.43
34,2022-08-17,999,4,36.34,40.07
34,2022-08-28,999,3,34.16,43.09
34,2022-09-16,999,4,36.25,39.82
34,2022-09-17,999,2,33.26,42.82
34,2022-09-23,999,2,33.26,42.82
34,2022-08-15,999,3,34.16,43.09
35,2022-07-07,999,4,45.39,49.74
35,2022-07-08,999,4,45.39,49.74
35,2022-07-13,999,2,41.8,53.48
35,2022-07-17,999,3,42.08,53.48
35,2022-07-20,999,2,41.8,53.48
35,2022-08-20,999,4,44.75,49.35
35,2022-09-03,999,2,40.96,52.73
35,2022-08-15,999,3,42.06,53.06
35,2022-08-24,999,2,41.47,53.06
36,2022-07-02,999,2,28.76,47.52
36,2022-07-08,999,3,26.1,47.52
36,2022-07-10,999,3,26.1,47.52
36,2022-07-15,999,2,28.76,47.52
36,2022-08-08,999,3,26.08,46.95
36,2022-08-20,999,3,26.08,46.95
36,2022-08-27,999,3,26.08,46.95
36,2022-09-07,999,4,33.84,39.57
36,2022-09-16,999,3,25.74,44.79
36,2022-09-19,999,3,25.74,44.79
37,2022-07-01,999,3,46.72,58.8
37,2022-07-01,999,4,47.52,58.8
37,2022-07-15,999,3,46.72,58.8
37,2022-07-17,999,4,47.52,58.8
37,2022-07-24,999,3,46.72,58.8
37,2022-07-24,999,4,47.52,58.8
37,2022-07-28,999,4,47.52,58.8
37,2022-07-30,999,2,46.4,58.8
37,2022-08-04,999,2,46.04,58.33
37,2022-08-15,999,3,46.7,58.33
37,2022-08-15,999,4,46.86,58.33
37,2022-09-01,999,4,46.72,60.2
37,2022-09-17,999,2,45.5,60.2
37,2022-09-19,999,3,46.1,60.2
38,2022-07-01,999,4,27.02,31.5
38,2022-07-17,999,4,27.02,31.5
38,2022-07-24,999,4,27.02,31.5
38,2022-08-07,999,4,26.62,31.3
38,2022-08-15,999,3,25.76,31.94
38,2022-08-24,999,4,26.62,31.3
38,2022-08-31,999,2,25.4,31.94
38,2022-09-04,999,3,25.43,31.84
38,2022-09-12,999,3,25.43,31.84
38,2022-08-08,999,4,26.62,31.3
38,2022-08-27,999,4,26.62,31.3
39,2022-08-15,999,2,29.33,36.89
39,2022-08-20,999,4,30.76,36.15
39,2022-08-31,999,2,29.33,36.89
39,2022-09-01,999,2,29,36.77
39,2022-09-22,999,3,29.37,36.77
